1	1	1	1	5	0	1	17	3	comments2011c.vrt 2830961	Suosittelen lämpimästi, saatte varmasti asiat kuntoon!!
0	0	0	0	3	0	1	18	3	comments2012a.vrt 1641933	Galuppi: kumpi näistä ajattelutavoista on vallitseva, se että aina tapaillaan alussa useita samanaikasesti vai että kun löytää kiinnostavan ihmisen josta ehkä voisi tulla jotain ei sillä hetkellä tapaile muita?
-1	-1	0	-1	2	0	0	20	3	threads2007c.vrt 236495	Ja pelkään kuollakseni että on tuulimuna tai alkio kuollut kohtuun..
0	0	0	0	3	0	1	16	3	comments2008d.vrt 1184710	Aiemmin jo mainitsin kännyn, avainnipun, kellon jne etsimisiä, lukemattomia mukavia juttuja.
0	0	0	0	3	-1	0	18	3	threads2011a.vrt 4642537	Kenelle sitä voi sitten kertoa että ei halua siirrettävän elimiään toisille?
0	-1	0	0	2	0	1	1	3	comments2008c.vrt 3863743	-Nimen palvominen on Epä-pyhää ja Veri myös.
0	0	0	0	3	0	0	6	3	threads2009b.vrt 1823351	Uskiova_1 tutki Suuren Taistelun ja Ilmestyskirjaseminaarin - tuossa alla tutkinnan tulos.
1	0	0	0	4	0	0	9	3	comments2012d.vrt 2510753	Musiikki vie sielun ja sitä pitää päästä tanssimaan kokonaisvaltaisesti.
0	0	0	0	3	0	1	7	3	comments2018c.vrt 2028050	”…riippuu siitä mistä lähdökohdista ja kuka määrittelee.”
0	0	0	0	3	0	1	1	3	comments2008e.vrt 1115935	Koulukirjoista joutuu maksamaan yhtä lailla kaikissa peruskoulun jälkeisissä oppilaitoksissa, ei vain lukioissa.
0	-1	-1	-1	2	0	-1	18	3	comments2016e.vrt 539104	Kohta on suomalaisilla isänmaata ikävä.
-1	0	0	0	2	0	-1	18	3	comments2007b.vrt 2930142	hirveästi naisia että hän ei osaa valita..
0	0	0	0	3	0	1	11	3	comments2008d.vrt 785040	Jos avu on sinistä, moottorista puuttuu puristuksia ja niitä voi tilapäisesti parantaa resurs-merkkisellä moottoriöljyn joukkoon laitettavalla lisäaineella.
0	0	0	0	3	-1	0	7	3	comments2009b.vrt 3120430	eli ensi viikolla kahtoin peli sivuilta
0	0	0	0	3	0	1	8	3	comments2006d.vrt 2169751	Johonkin lähelle se pitäisi sovittaa.
0	0	0	0	3	0	-1	3	3	threads2009b.vrt 4295173	Jos Piispaksi valitaan se naisehdokas,
-1	-1	0	-1	2	0	1	20	3	comments2013d.vrt 1439871	kuinkas sitten kävikään.
-1	0	0	0	2	1	1	4	3	comments2006b.vrt 1621174	Jätetään se voittotaistelu ens vuoteen, mutta pääasia ois ettei ainuttakaan pääkaupnkiseutulaista joukkuetta olis mukana.
0	0	0	0	3	0	1	19	3	comments2009c.vrt 1210814	miten sitten ne kehitysmaan ihmiset olisivat oppineet ulkomaankieliä?
0	0	0	0	3	0	-1	16	3	threads2011a.vrt 3792560	Olen 14 vuatias, 162cm / 46kg , eikä minulla ole vielä alkanut menkat.
1	0	1	1	4	0	-1	8	3	comments2015c.vrt 862022	pieninin stage, mutta prime time!
0	0	0	0	3	0	-1	17	3	threads2013b.vrt 543324	"SIUNTIOLLA VELVOLLISUUS OTTAA SIIRRETTY HENKILÖSTÖ TAKAISIN
0	0	0	0	3	1	1	18	3	comments2013d.vrt 1660134	Jos jossain on sukupolvien välinen kuilu niin suhtautumisessa homoseksuaaleihin maaseudulla.
0	0	0	0	3	1	1	19	3	comments2007f.vrt 3551705	Ei, vaan vuodesta 538 taaksepäin laskettuna 70 vuotta on 608, ei 607.
0	0	0	0	3	0	1	19	3	comments2013d.vrt 3159671	Fakta on että ruotsi on Suomen virallinenkieli.
0	0	0	0	3	-1	-1	8	3	comments2016c.vrt 622226	Ehkä sun tarkoituksena on saada joku vaikka moikkaamaan sua siellä kotipaikkakunnalla tai joku susta kiinnostumaan noiden nettikirjoitusten perusteella.
0	0	0	0	3	0	0	10	3	threads2015a.vrt 4115151	Onko hotellin lähellä(kävellä jaksamme pieniä matkoja lapsen kanssa) hyviä ravintoloita,muitakin kuin perus hampurialis paikkoja?
1	1	1	1	5	-1	0	15	3	threads2005a.vrt 4134372	hyvää kesää teille kaikille
1	1	1	1	5	-1	0	19	3	comments2014c.vrt 2513448	No nytpä jo aurinkokin alkaa kirkastaa noita männynlatvoja tämän huoneen ikkunanalla, kyllä se tästä taas kirkastuu!
-1	-1	0	-1	2	0	1	9	3	comments2016d.vrt 2053376	Jos jopa televisiossa saa pilkata ja haukkua toista ihmistä, heitetään tulta liekkeihin kiusantekoon ja toistemme asettamista naurunalaiseksi, niin mitä se kertoo tästä yhteiskunnastamme?
0	0	0	0	3	0	-1	2	3	comments2007a.vrt 1204099	- kania on kuulemma kesäisin viety ulos valjaissa.
1	1	1	1	5	0	-1	9	3	comments2015d.vrt 284167	2pvä? ringaa R.n laaha HeTI!! Btw ;-D Vapaapudotus jo hommattu(älä sitä enää säädä) M pääsee taivaalle..tulee kaunis taivas ? N,R,A,T ja hudsonki on tääl jo!
0	0	0	0	3	0	-1	12	3	comments2012a.vrt 3290520	työttömyysputkessa ollessa pitää hakea työtä siinä kun muutkin työttömät ja mennä kursseille jos työkkäri määrää.
0	0	0	0	3	0	-1	11	3	comments2014a.vrt 2236574	Jes 40:31
-1	0	0	0	2	1	1	4	3	comments2005b.vrt 3494430	Mitähän lapsikin siitä ajattelee, (mitä mä tein väärin kun äiti vietiin pois multa.)
0	-1	0	0	2	0	1	2	3	comments2008g.vrt 47021	Sana lasku sanoo "niin metsä vastaa kuin sinne on huudettu" Panettelua kasvaa VL hoitokouskylvöstä.
-1	0	0	0	2	0	-1	5	3	comments2016b.vrt 707150	Ja mitä britit &amp; fransmannit tekivätkään esim suomen painostamiseksi hyväksymään NL:n ehdotukset?
-1	0	0	0	2	0	-1	10	3	threads2009b.vrt 291149	Jostain luin, että 6dl pitäis vähintään, mutta eihän se voi silloin pitää enää paikkaansa kun syödään kiinteitä jo noinkin paljon?!?
1	0	0	0	4	0	1	3	3	comments2015b.vrt 914076	Se Lito on hyvä lääke maanisuuteen.
1	0	1	1	4	0	-1	3	3	threads2011a.vrt 4223858	Eiköhän heitetä tuulipuvut ja tarralenkkarit narikkaan ja ollaan tyylikkäitä, premium -kuskeja!
-1	0	0	0	2	0	1	7	3	threads2007a.vrt 2805393	Oksa kovertaa reikää selkääni.
0	0	0	0	3	0	1	7	3	comments2005d.vrt 2844222	Tuo eka juttuni oli kevennys, jonka mainittu herra ihan tosissaan heitti ilmoille TV-keskustelussa aikanaan.
0	0	0	0	3	0	-1	15	3	comments2011c.vrt 2623778	Joku huvipuisto, kesätapahtuma, markkinat...
-1	-1	0	-1	2	0	-1	8	3	comments2007d.vrt 435993	on tää niin junttila ettette edes ymmärrä kun ette ole missään mitään muuta nähneet!
-1	-1	0	-1	2	0	-1	17	3	comments2017b.vrt 281133	Onpa Forssan kesävieraalla outoja herjaavia mielipiteitä.
-1	-1	-1	-1	1	1	0	18	3	comments2017b.vrt 921795	- Krimin ihmisoikeustilanne on muuttunut surkeaksi.
-1	0	-1	-1	2	0	-1	7	3	threads2015a.vrt 419344	Kuinka pahasti tässä tuli nyt mokattua?
1	0	0	0	4	0	-1	18	3	threads2005a.vrt 5635729	Hän kyllä sanoi että osaan rentoutua, ja että olin hypnoosissa (hänellä yli 20 v kokemus hypnoosista).
0	0	0	0	3	0	-1	2	3	comments2017c.vrt 502954	Minä haen popcorneja.
0	0	0	0	3	0	-1	2	3	threads2007b.vrt 3286540	Minulla on toive ja usko, että aivan piankin saadaan selkeämmät tietoisuudet näiden väkevien aiheiden parissa.
0	0	0	0	3	0	1	19	3	threads2013a.vrt 5617622	Patti ei ole finni, tai mikään sukupuolitauti (olen neitsyt) ja se on ihan täysin samanvärinen kuin muukin emätin.
0	0	0	0	3	1	-1	1	3	comments2007d.vrt 1759051	Esim. Pohjolan ex-johtaja Heliövaara tienasi päivässä saman verran kuin ensimmäisen kauden kansanedustaja kuukaudessa.
-1	0	0	0	2	0	0	6	3	comments2010e.vrt 2677752	- kavereiden kautta Lähestyykös ne vastakkaisen sukupuolen edustajat sinua, milloin ja missä?!
0	0	0	0	3	0	-1	17	3	comments2006e.vrt 3109215	Siksi on niin vaisu.
0	0	0	0	3	0	1	5	3	comments2012c.vrt 2067213	Käydä elokuvissa, syömässä tai esim.
0	0	0	0	3	0	0	8	3	threads2013a.vrt 466885	Näitäkin keskusteluja on varmastikin ennestään mut en nyt kuitenkaan löytänyt omaan tilanteeseeni sopivaa.
-1	0	0	0	2	0	0	17	3	comments2013d.vrt 3219337	Oliko riittävän yksinkertaista?
-1	-1	0	-1	2	1	1	2	3	comments2008f.vrt 1672101	Et myöskään tunnu hallitsevan itsenäistä ajattelua.
0	0	0	0	3	1	1	14	3	comments2017b.vrt 1531889	.
0	0	0	0	3	0	-1	16	3	comments2009d.vrt 1423205	Marsalkka Mannerheim oli Venäjällä opiskellut
0	0	0	0	3	0	-1	19	3	comments2012e.vrt 531528	Kuntaliitosta väsättiin/väsätään On niin yksituumaista, kun virkoja laitettiin Selänteeseen.
1	1	1	1	5	0	-1	4	3	comments2007f.vrt 610661	kiitos vinkistä. :D
-1	0	0	0	2	-1	-1	3	3	comments2018b.vrt 114870	Uskon ettei Rikulle merkitse mitään, mitä Jasmin on tehnyt tai minkälainen koulutus hänellä on.
-1	-1	0	-1	2	0	-1	5	3	threads2009c.vrt 1105840	Kuulemani mukaan Mark on nykyisin melkoinen teinityttöjen jahtaaja tuolla Turunpuolessa.
0	0	0	0	3	0	-1	6	3	threads2011b.vrt 3983286	Olen tehnyt harjoituksia puoli vuotta joka päivä noin 30min-60 min.
-1	0	0	0	2	0	-1	17	3	comments2010a.vrt 1360247	Me olemme tärkeitä Vt-seuralle, vielä kun raahaisimme jehovantodistajia synagoogiin, niin silloin olisivat ikionnellisia ja kokisivat raamatullisen orgasmin.
0	0	0	0	3	1	0	20	3	comments2010d.vrt 1768343	Eli jos treenaat kovaa, niin enemmän hiilaria.
0	0	0	0	3	-1	-1	5	3	threads2005a.vrt 5799391	Tyttäremme oli kävelyllä äitinsä kanssa n.
0	0	-1	0	2	0	-1	12	3	comments2012b.vrt 3065464	Vessassa pitää juosta 15-20 kertaa päivässä, minkä seurauksena peräaukko on verillä.
0	0	0	0	3	0	-1	14	3	comments2015e.vrt 36231	Kesän aikana sain työskennellä sh.vastaanotolla, poliklinikalla ja hoidontarpeen arvioinnissa.
0	0	0	0	3	-1	0	13	3	comments2008e.vrt 3036589	kauppatorille
1	0	0	0	4	0	1	19	3	comments2007f.vrt 3349600	Tärkeää on jatkaa elämäänsä, eikä kasata mitään egoistisia syyllisyysharhoja.
-1	-1	-1	-1	1	0	0	10	3	comments2006b.vrt 1862348	Nytkin asuu Suomessa niin paljon venäläisiä, että ihan hirvittää.
0	-1	-1	-1	2	0	0	13	3	comments2014b.vrt 2917453	SDP on puolue joka on pettänyt törkeimällä ja räikeimällä tavalla äänestäjänsä jos ei ydinvoiman lisärakentamista suosivia vihreitä oteteta lukuun.
0	0	0	0	3	0	0	6	3	threads2007a.vrt 5826549	Josta sitten riittää muillekin jakaa.
1	1	0	1	4	-1	0	12	3	threads2007b.vrt 3143418	Terveisin, MM.
0	0	0	0	3	1	1	17	3	comments2010a.vrt 2448126	Varmasti monista muistakin paikoista löytyy lisää.
-1	-1	-1	-1	1	-1	-1	5	3	comments2012d.vrt 3424850	Britit oli ensimmäisen maailmansodan kaunalla aivopestyjä pikku paskiaisia kuten ranskalaisetkin.
0	0	0	0	3	-1	1	4	3	comments2012c.vrt 1356739	11:27; Ap. t. 9:20;
-1	-1	0	-1	2	0	1	14	3	threads2007a.vrt 5367738	hakisin unilääkkeet mutta pelkään taas ottavani koko paketin.
0	0	0	0	3	0	1	7	3	threads2003a.vrt 1695698	Mutta tulee ehtoo jolloin ollaan yksin kaivaten lämpöä rakkautta,toisen suudelmaa hellää kosketusta yhdessä oloa vaikkei kuin hetkeksi jaksaakseen jäleen taivaltaa elämän polkua hetken.
1	1	0	1	4	0	0	7	3	comments2011e.vrt 84568	kolme ensimmäistä olivat minun mieleen.
0	0	0	0	3	1	1	4	3	comments2007c.vrt 3169424	- bodybalancetunti - 9 km pyöräilyä (n.40-45min) - illemmalla vielä reipasta kävelyä 4 km maastossa, jossa vaihtelevasti nousua laskua ja tasaista
0	0	0	0	3	0	0	11	3	threads2007a.vrt 1700680	Voiko olla samuli edelmann?
0	-1	0	0	2	0	-1	11	3	comments2013e.vrt 571585	Asiaansa hän on perustellut siten ettei tällä ikää ole niin enää väliä, kenen kanssa kunhan vaan välineet sopii yhteen...
0	-1	0	0	2	1	0	14	3	threads2017a.vrt 5186418	Älä ujostele...
1	-1	1	1	4	-1	-1	3	3	comments2009e.vrt 3736421	Kyllä te tulette sinne omaankin yhdistykseenne saamaan ihmisiä riittävästi, ei sitä tarvitse tehdä toisten mollaamisen kustannuksella :D
0	0	0	0	3	0	-1	15	3	comments2011c.vrt 3759040	7)Johtuuko seksin puute pelkästään puolison yhtäkkisestä haluttomuudesta vai oliko siihen joku tietty syy?
0	0	0	0	3	1	1	4	3	comments2015a.vrt 3569984	Tässä ap.kirjoittaja.
0	0	0	0	3	0	-1	18	3	comments2016c.vrt 2432145	Kyllä niissä haetaan oman ikäistä enimmäkseen.
1	1	1	1	5	-1	0	4	3	comments2008d.vrt 76904	yksi ihan OK päivä takana :) jihuu.
1	1	1	1	5	0	0	7	3	comments2013d.vrt 2701959	Hieno homma ja kiitos.
0	0	0	0	3	0	1	7	3	comments2007f.vrt 2398972	sittenkin, meistä jokainen voi olla väärässä.
0	0	0	0	3	0	1	12	3	comments2018b.vrt 411512	5.
1	0	1	1	4	0	-1	18	3	comments2009d.vrt 675951	Olen aivan liian mustasukkainen ja vainoharhainen, mutta sehän on jo hyvä että kuitenkin myönnän sen, eikö? =)
0	0	0	0	3	0	-1	5	3	comments2010d.vrt 3898763	No olihan tuo muistoja tuova kappale.
-1	0	0	0	2	0	-1	16	3	threads2009c.vrt 524979	Ei lentokenttäveroa enää?!
0	0	0	0	3	0	1	11	3	comments2006c.vrt 1326328	Niin minusta tuntuu.
-1	-1	0	-1	2	0	1	11	3	comments2011c.vrt 1068034	Hyvä että Kokoomuksen mainetta nakerretaan näin vaalien alla.
0	0	0	0	3	-1	0	1	3	comments2013c.vrt 515095	"Monet verkkolehdet kertovat, ettei Lumia 610-mallissa toimi vastoin aiempia lupauksia Angry Birds –peli.
-1	0	0	0	2	0	0	12	3	threads2005a.vrt 1608931	Mut ei haluta, että sitten kuulostaa liian vanhahtavalta.
0	0	0	0	3	0	-1	12	3	comments2018d.vrt 390559	Tottahan mustaa voi käyttää kuka vaan, mutta jos joku on jotain käyttänyt pitkään tietyllä palstalla, on ihan silkkaa pahansuopaisuutta sitä toisen käyttää.
-1	-1	-1	-1	1	0	-1	16	3	comments2013e.vrt 358034	Minä syytän itseäni siitä kusipäisyydestä että laitoin rakkaimpani kärsimään tälläisen helvetin.
1	1	0	1	4	-1	-1	8	3	threads2013a.vrt 3747621	Olipa taas mahtava dokumentti 'ala' sir David Attenborough
1	0	1	1	4	0	-1	1	3	comments2018d.vrt 2285580	Huhtasaari on oikeassa.
1	0	0	0	4	0	0	4	3	comments2012e.vrt 208355	Tottakai, ei saa pilata hyvää businesta..
1	1	1	1	5	0	-1	7	3	comments2005c.vrt 2848973	Mac OS X on todella hyvä ja tyylikäs liittymä.
0	0	0	0	3	0	-1	7	3	comments2005b.vrt 4029504	Joskus kauanaikaa sitten kun moontv vielä oli niin sieltä tuli jossakin peli ohjelmassa arvostelu sellaisesta pelistä jonka nimi oli tämä sama jota tää sun kysymys koskee.Tulipa vaan mieleen että olisiko tämä peli jatkoa sille pelille?
-1	0	0	0	2	0	-1	8	3	comments2014c.vrt 1774882	ihan oikeasti, siwan kassalle, niin muutkin tekee
1	-1	0	0	3	0	-1	8	3	comments2007f.vrt 3109444	Ennakolta jo kaupoissa katsotaan, mitä se lapsi kirkkain silmin killittää innoissaan.
0	0	0	0	3	-1	-1	9	3	threads2011a.vrt 4652762	Jumalan tahto ilmenee Hänen rakkaudessaan ja armossaan meitä kohtaan.
-1	-1	-1	-1	1	-1	-1	6	3	comments2010e.vrt 599652	Tantta ei näköjään luovuta Jacksonien jahtaamista ennenkuin vanhuus sumentaa aistit ja aivot.
0	0	0	0	3	-1	1	1	3	comments2015d.vrt 779910	Katson Frozenia.
-1	0	0	0	2	0	0	16	3	comments2011a.vrt 1424615	tuhkikseen tasvisit steve24.1.2010 00:13
-1	0	0	0	2	0	-1	9	3	threads2009a.vrt 2060332	Kirkossa olevien uskovien tulisi nyt korottaa äänensä ja uskaltaa kertoa oma näkemyksensä yleisestä mielipiteensä huolimatta.
0	-1	-1	-1	2	0	-1	17	3	comments2006b.vrt 1292797	Ja olen pahoillani, jos jaottelin Suomen kansan kahtia mielestäsi,enpä moista itse huomannutkaan.
-1	0	0	0	2	0	1	8	3	comments2008a.vrt 3029005	No on siinä jäteojan miehelle karismaa riittävästi.
-1	-1	0	-1	2	0	1	5	3	threads2017a.vrt 1263749	Toytalla ei ajella paljoa
0	0	0	0	3	0	-1	7	3	comments2005e.vrt 1829356	Nytkin lähden viltin alle, ei puhettakaan tapanintansseista.
1	1	1	1	5	0	0	19	3	comments2008d.vrt 4085124	Hyvää loman jatkoa kuka lienetkin.
0	-1	0	0	2	0	-1	15	3	comments2017c.vrt 2080800	Leisolalla oli asema, koulutus ja edellytykset jossa hän olisi voinut tuottaa evoluutioteoriaa kritisoivaa oikeaa tieteellistä tutkimusta, mutta tieteentekijänä hän sen sijaan "inspiroituu Darwinistisesta evoluutiosta" eikä ole kirjoittanut puolta lausetta evoluutioteorian ongelmista tieteellisissä tutkimuksissaan.
0	0	0	0	3	0	1	4	3	comments2006d.vrt 20882	Eli kyllä niissä kerhoissa rahaa käytellään.
0	0	0	0	3	0	1	16	3	comments2006a.vrt 2842538	Juu samanlainen homma on minulle käynyt pohjois-karjalassa, koitereen rannalla sijaitsevassa kylässä.
1	0	0	0	4	1	1	7	3	comments2011d.vrt 3188394	Ei usko itsessään kenestäkään missään mielessä tyhmää tai huonompaa ihmistä tee.
0	0	0	0	3	0	-1	8	3	threads2017a.vrt 4538684	Jos Britannia lähtee niin sekä Skotlanti ja Irlanti eroaa Britannasta ja pitää EU-jäsenyyden.
0	0	0	0	3	0	-1	15	3	threads2011a.vrt 202724	Toki mulla on 0,1,2 - 0,1 superscoressa.
-1	-1	0	-1	2	0	-1	3	3	comments2007e.vrt 500799	Valitettavasti.
1	0	0	0	4	0	-1	10	3	threads2011b.vrt 2839493	Soitto vain lapsettomuusklinikalle niin he kertovat lisää.
0	0	0	0	3	0	1	18	3	comments2016b.vrt 515631	Kipupolilla ja pitää todeta että ei se lääkärin huone mikään jumppasali ollut, 2 palloa oli huoneessa.
0	0	0	0	3	-1	-1	19	3	comments2006c.vrt 1271580	(ote Fransiscus Assisialaisen rukouksesta, hiukan käänteisenä.)
0	0	0	0	3	1	0	5	3	threads2015a.vrt 4911857	Kuiusaamisen syvin tarkoitus on tehdä kiusatusta mahdollisimman
1	1	0	1	4	0	0	8	3	comments2016d.vrt 3530450	Kas noin, nyt meni oikein.
0	-1	0	0	2	0	1	12	3	threads2017b.vrt 430820	Korvausvaatimukset ovat ihan mahdottomia, mm. 400tkm ajettuun autoon vaadittiin korvaamaan jarrupalat, iskunvaimentimet, polttimoita yms., mitkä kuuluvat kyllä normaaliin kulumiseen.
0	-1	0	0	2	0	-1	4	3	comments2006a.vrt 3059230	Puuttini on ottant jo Imatran ja liittänt sen Venäjää.
0	0	0	0	3	0	-1	11	3	comments2008f.vrt 2139979	Joillain elämänaloilla tasa-aro on toteutunut, joillain ei.
0	0	0	0	3	0	1	10	3	comments2007e.vrt 2956882	Lapsi kysyy että miksi sitä minun henki kaveria ei voi olla olemassa, vaikka te juuri näitte hänet.
0	0	0	0	3	-1	1	12	3	comments2014a.vrt 375397	Sotilasvalasta...
0	0	0	0	3	0	-1	13	3	threads2018a.vrt 1864743	4. 1914 ensimmäisen maailmansodan syttyminen ja jääkäriliike?
0	0	0	0	3	0	-1	7	3	comments2018b.vrt 1723205	Miksi tästä puhutaan ja kenen asiaa tämä ajaa?
1	1	1	1	5	0	0	19	3	comments2006b.vrt 2280395	Sä aurinko kuningas osaat kirjottaa hyviä juttuja esim sille asiantuntialla tosi pitkä teksti ja mielenkiintoinen!
-1	-1	-1	-1	1	1	1	3	3	threads2017b.vrt 428261	tää ei oo yhtään elämistä,oon vain niin masentunut ja ahdistunut...
0	0	0	0	3	0	-1	8	3	comments2017b.vrt 3076863	Juu mutta liikuntaa pystymme antamaan kyllä enemmänkin jos koira sitä enemmän tarvitsee.
-1	-1	-1	-1	1	0	1	2	3	comments2017c.vrt 2102949	Yks paskan hailee mitä puhutte.Totuuden sanojaa vihataan aina.Homma bueno.Uskonto on paha asia.usko aivan eri asia.Hah.Kovat sanat tulevat kyllä mieleen.Heti tuli kommentit.suggestio herkkyyttä?😂
0	0	0	0	3	0	-1	8	3	comments2017a.vrt 2656565	Tämä meidän kelkkaretkeily tapahtui niin, että kävimme lähes, joka kelkkailijoiden saari alueiden huviloilla ja viimeksi minun huvilalle päättyi matkalle.
0	0	0	0	3	-1	-1	1	3	comments2010a.vrt 1089775	tehdä pari yleistystä lisää.
0	0	0	0	3	0	-1	6	3	comments2009d.vrt 3310877	Etujoukko voi olla myös tahdonvoimaton, jolloin he eivät saa mitään aikaiseksi ja koko yritys, mihin etujoukot on koottu, kaatuu jo etujoukkojen saamattomuuteen.
0	0	0	0	3	1	-1	11	3	comments2007a.vrt 3830886	Lakeja ja sanktioita on mutta mitä lailla tekee kun niitä ei noudateta?
0	0	0	0	3	0	-1	1	3	threads2007b.vrt 5811316	löysin tässä kaappeja siivoillessani the sims 1:sen.
0	0	0	0	3	0	0	5	3	comments2014d.vrt 2189543	Jos vain saisin tulla.
0	0	0	0	3	1	1	13	3	comments2009d.vrt 3812879	On kyllä olemassa sellaisiakin ihmisiä, joiden ujous johtuu huonosta itsetunnosta, mut mun mielestä se ei päde kaikkiin.
1	1	0	1	4	0	-1	11	3	comments2018a.vrt 162832	Mielenkiintoinen auto todella mielenkiintoinen.
1	1	1	1	5	-1	0	1	3	comments2013a.vrt 406442	Hyvää matkaa
1	0	0	0	4	0	0	4	3	comments2017a.vrt 2959471	- Tehokas suoritin
0	0	0	0	3	0	-1	13	3	comments2013b.vrt 219955	Pienen jyrkkäsanaisen ehtolauseilla käydyn neuvottelun jälkeen laskutus palasi lähes sovitun mukaiseksi.
0	0	0	0	3	0	-1	10	3	comments2018a.vrt 1450057	Sellainen kuolisi jo nälkään hyvin paljon enne maamme rajoja.
1	1	0	1	4	0	0	4	3	threads2005a.vrt 4707565	Tervehdys!
0	0	0	0	3	0	1	13	3	threads2005a.vrt 5283664	Pukisin ensin lämpimästi ja ottaisin syliini.
1	0	0	0	4	0	0	4	3	comments2007b.vrt 1520747	En seurustele ko. miehen kanssa, onneksi.
0	0	0	0	3	0	1	13	3	comments2006a.vrt 129707	täysin yksilökohtaista.
-1	-1	0	-1	2	0	-1	1	3	comments2011d.vrt 2949159	Mutta rikosilmoitus on tehty ja paskakommentteja tutkitaan.
0	0	0	0	3	0	0	6	3	comments2010a.vrt 1087264	olla kiltti jos pahoille ei kosteta?
0	0	0	0	3	0	-1	15	3	comments2006a.vrt 4137078	1. Saatko puhelimeesi kiertoviestejä (hyvää joulua yms.) KYLLÄ 2. Lähetätkö niitä toisille?
0	0	0	0	3	0	1	8	3	threads2005a.vrt 1451513	MEMORY BLAZER
0	0	0	0	3	0	0	2	3	threads2009a.vrt 1968689	--------------------/REDACTED/------------
0	0	0	0	3	0	0	4	3	threads2009b.vrt 997892	Täytyy vielä odotella varmistuksi kokoon panoihin erityisesti maalivahteihin, mutta kyllä tässä ennemmin kallistuu pelaamaan vieraita.
0	0	0	0	3	0	0	6	3	comments2010e.vrt 2092289	irc-galleria kamaa, mutta tässä tapauksessa lähettäjä on keski-ikäinen tapaus joka hakee rispektiä omilla kuvillaan.
1	1	1	1	5	1	0	3	3	comments2008b.vrt 2280721	Ehkä olen edellisessä elämässäni tehnyt jotain tosi hyvää kun näin on käynyt ;)
1	0	0	0	4	0	-1	8	3	comments2015a.vrt 2442045	Diettaajien pitää jättää stressi heti pois,usko itseesi paina täysillä salilla niin että hiki lentää äläkä anna periksi.
0	-1	0	0	2	0	-1	8	3	threads2015a.vrt 995087	Riitatilanteissa aivojen jumitus on pahimmillaan en keksi mitään sanottavaa ja jos koitan sanoa jotain se ei monesti ole mitään kovinkaan järkevää ja saatan monesti änkyttää.
0	0	0	0	3	0	-1	3	3	threads2011a.vrt 3874311	Siinä oli sellanen naru kiinni, mutta se nyt syötiin minuutissa...
-1	-1	0	-1	2	0	0	15	3	comments2007f.vrt 2254838	Mitään toisia hyödyttävää, empaattista ei tehdä, ellei siitä ole näille taloudellista hyötyä.
-1	-1	-1	-1	1	0	1	20	3	threads2011b.vrt 3991994	inhoon itseäni ja ihmistä, jonka kanssa olen koska hänen kanssaan olo tekee minusta erilaisen.
-1	-1	0	-1	2	1	-1	2	3	comments2009d.vrt 591837	huh huh! noita vanhan naisen unelmia, "aloitan tyhjästä yksin" eiköhän olisi paras jos hakeudut ammattiauttajien pariin ja hoidatat masennuksesi ensin ja sitten alat miettimään mitä tekisin sitten "isona" hahahaaa!
-1	0	0	0	2	0	-1	15	3	comments2005c.vrt 4048284	Miksi mikään muuttuisi koskaan?
0	1	0	0	4	0	1	16	3	comments2016e.vrt 2299894	joka sekin lausekkeena on kontradiktiossa todellisuuden kanssa jos lasketaan matemaattisesti näitä asioita eikä katsota vain näkijän silmästä joka johtaa harhaan varsinkin kun kirjoitan epäselvemmin kuin mieleni on näin humalassa. :D
0	-1	-1	-1	2	0	-1	5	3	threads2007c.vrt 468471	minulla on syömishäiriö ja se pahenee koko ajan.
0	0	0	0	3	0	-1	17	3	comments2011d.vrt 2479951	Voisitko ohjata minut näiden vastaansanomattomien älykkään suunnittelun todisteiden äärelle.
0	0	0	0	3	0	-1	10	3	threads2005a.vrt 4930146	ps 2
0	0	0	0	3	-1	0	3	3	comments2015a.vrt 892674	Sen tavoitteena on öljyntuotannon lopettaminen KOKONAAN.
0	0	0	0	3	0	-1	14	3	comments2008c.vrt 1520354	Onneksi on U.S.A.
-1	0	0	0	2	0	0	7	3	comments2007d.vrt 596674	Kokoomusnuoret
-1	-1	0	-1	2	0	1	18	3	comments2010b.vrt 2865755	Kävisit töissä, etkä menisi yöelämään.
0	0	0	0	3	0	-1	19	3	threads2009a.vrt 4774884	Customs info
1	1	1	1	5	0	-1	17	3	threads2007b.vrt 4734313	Kiitos
1	0	0	0	4	0	-1	11	3	comments2012e.vrt 1773364	Hyvällä kristityllä on viinikaappi, viinikirjoja ja hän ymmärtää tämän lahjan päälle.
-1	0	0	0	2	0	1	18	3	comments2005a.vrt 3198259	voit käydä itse lukemassa loppuun/lisää.
0	0	0	0	3	1	1	19	3	threads2003a.vrt 957071	Kristinusko syntyi juutalaisuuden sisällä.
0	-1	0	0	2	0	0	6	3	threads2015a.vrt 3894034	He voivat tehdä työnsä hyvin tai huonosti tai vieläpä hyvin huonosti, ja julkisuudessa valittavat vanhemmat vaiennetaan vähättelyllä, että tuo on vain yksi puoli asiasta, viranomaisraukat kun eivät voi puolustautua.
0	0	0	0	3	1	0	16	3	comments2016e.vrt 661343	.
0	0	0	0	3	0	-1	6	3	comments2010c.vrt 1468509	Kuvia ei saa esittää ilman kuvatun lupaa.
0	0	0	0	3	-1	-1	9	3	comments2006b.vrt 1076943	Mutanttihan minä.
