2014-09-21 18:09:49	negative	erik_nordgaard	Rosenborg bør ansette en frisør på deltid. Halve laget ser ikke ut.
2014-09-21 18:08:33	negative	MrCortado	// Flere på Rosenborg bør få minst gult kort pga håpløs hårsveis.
2014-09-21 18:08:13	negative	jonsoap	Rosenborg er ikke det samme. Før var det barter. Nå er det Grorudpalmer og hestehale. Scher`a, Eggen? #2fx
2014-09-21 18:08:08	neutral	jonasduvsethe	noen som har en stream til Haugesund - Rosenborg, sånn typ asap?
2014-09-21 18:07:38	neutral	kottila	"Savner" det gamle corner-oppsettet til rosenborg hvor hele laget står på mållinjen
2014-09-21 18:06:50	neutral	sestormoen	Hvilket hårstrikk-firma er blitt hovedsponsor i Rosenborg nå, egentlig?
2014-09-21 18:06:50	negative	kaasa96	Ser ut som Rosenborg har konkurranse om å se jævligst mulig ut på håret ikveld
2014-09-21 18:06:44	neutral	rosenborg_la	Penal para el Haugesund...
2014-09-21 18:05:55	neutral	dllx32	FK Haugesund vs Rosenborg BK Live Stream | http://t.co/rUkOEm31f6 http://t.co/KSJLTBu7iV
2014-09-21 18:05:33	negative	StaleBerre	Fortjent straffe m d håret #rosenborg
2014-09-21 18:05:30	negative	JonMartinH	Er noen fryktelige hårvarianter i Rosenborg nå.
2014-09-21 18:04:32	neutral	dllx32	FK Haugesund vs Rosenborg BK Live Stream | http://t.co/rUkOEm31f6 http://t.co/Zhda9ACxiE
2014-09-21 18:04:19	neutral	hannemelling	Hadde ikke fått med meg at Zlatan er blitt midtstopper på Rosenborg.
2014-09-21 18:02:43	neutral	JaArvid	I kveld er første gang på over 10 år holder eg med Rosenborg. Men har ikkje nokke valg da!
2014-09-21 18:02:37	neutral	Realgooner_93	Det er så riktig med Rosenborg i svarte bortedrakter.
2014-09-21 18:02:24	neutral	dllx32	FK Haugesund vs Rosenborg BK Live Stream | http://t.co/7LGowuQFxy http://t.co/PRvsP0wPc7 via @dllx32
2014-09-21 18:01:18	neutral	bitchblikk	John Chibuike har tydeligvis flydd inn fra Tyrkia for å være innbytter på rosenborg benken i følge tv2.
2014-09-21 18:01:14	positive	lasseHD	Roooooseeeeeeenboooooorg!!! #rbkno #komigjenntroillan #svart&amp;kvitt #ROSENBORG
2014-09-21 18:00:59	positive	Rikardknutssn	Håper Rosenborg vinner for vår fordel! #2fx @Glimt
2014-09-21 18:00:56	neutral	Arildsim	“@2sporten: Klart for Haugesund - Rosenborg på TV 2 Zebra og TV 2 Sumo NÅ. #2fx http://t.co/oVYMMYr4cD” Bilde tatt på Åkra stadion
2014-09-21 18:00:56	neutral	InfostradaNO	FK Haugesund - Rosenborg BK har startet #Tippeligaen
2014-09-21 17:59:38	neutral	MagnusErikss	Tv2 melde at John Chibuike sitt på benken for Rosenborg idag, skjult comeback?
2014-09-21 17:59:28	neutral	Sovietvodka1	Haugesund v Rosenborg: Rosenborg 0.0 /DNB @ 1.900 http://t.co/SN0BFX37K5
2014-09-21 17:58:53	neutral	lassefjr	John Chibuike på benk for Rosenborg ja! Henta tebake? #2fx #rbk
2014-09-21 17:00:06	neutral	pixelfooty	FK Haugesund - Rosenborg BK (Norway - Tippeligaen) | http://t.co/lpTiBXmgzi
2014-09-21 16:55:12	neutral	FKHaugesund	Her er de 11 som starter mot Rosenborg på Haugesund Stadion kl. 20.00! Velkommen på kamp! Vi trenger DEG! http://t.co/Vjqf8mJtdn
2014-09-21 15:57:32	neutral	CathrineRK	Noen snille der ute som vil låne meg sumo så jeg får sett Haugesund - Rosenborg i kveld? #2fx
2014-09-21 15:37:36	neutral	bjarne_kristian	Står midt i eit dilemma, kven skal eg heie på? #rosenborg eller #haugesund ? #dilemma #2fx
2014-09-21 15:18:57	neutral	Maanestraale13	I dag håper vi på hjelp fra Sarpsborg og Rosenborg :-D #cmore12bra
2014-09-21 15:08:13	positive	KimRolund	Dagens mest spennende TL-kamper. Lillestrøm - Odd, viktig kamp i medaljestriden &amp; Haugesund - Rosenborg, begge trenger poengene! #cmore #2fx
2014-09-21 14:55:19	neutral	FKHaugesund	Her er troppen til dagens kamp mot Rosenborg på Haugesund Stadion kl. 20.00! http://t.co/wJgRAeyCXl
2014-09-21 14:48:41	positive	Grenaderen	@oeihan @TV2Davy Molde er det beste laget per dags dato, men Rosenborg er fortsatt landets desidert største fotballklubb. Vi kommer tilbake.
2014-09-21 14:47:03	positive	30_christian	Tar Sogndal tre poeng i kveld, ser det langt bedre ut med tanke på TL neste sesong. Får håpe Viking Stabæk og Rosenborg vinner i dag.
2014-09-21 14:35:02	neutral	oeihan	@Grenaderen @TV2Davy RBK ser ikke ut å være ledende. Molde fotballklubb har tatt overvdem plassen. Det må Rosenborg bare innse
2014-09-21 14:28:39	positive	stenrud16	Orker ikke å se City - Chelsea. Ser Homeland isteden. Håper Rosenborg gjør helga litt bedre.
2014-09-21 14:22:07	negative	trondgoran	Satser på at Rosenborg kan redde søndagen.. Noe som virker litt usannsynlig mtp skader og karantener. Håper jeg tar feil.
2014-09-21 14:12:15	negative	heherlofsen	Frej krysser, United slipper inn 5(!) og jeg har halsbetennelse. Hva blir det neste? Rosenborg taper 10-0 og et fly kræsjer i blokka?
2014-09-21 12:58:48	neutral	titusapuesta	Entro a Leverkusen DnB @1,83 stake 2 y en la liga de noruega al rosenborg @2,4 stake 1,5
2014-09-21 12:39:54	positive	TV2Bredeli	Comeback som fotballkommentator i kveld. Haugesund-Rosenborg på TV 2 Zebra kl.20. Med Drillo i boksen. Gøy! To gamle menn, rider igjen...
2014-09-21 12:12:34	positive	IngvilMusum	Dagen blir med ett mye bedre når man ser Rosenborg på gardermoen @RBKfotball #starstrucked #rbk #blodfæn #tl2014 #vinnjuansett
2014-09-21 11:12:19	positive	RBKweb	- Jeg trives veldig bra: Mix håper å bli enig med Rosenborg om forlengelse av sin utgående kontrakt. http://t.co/45OGIH2SqH
2014-09-21 10:52:38	neutral	bakklao	Dagens trippel:  Lillestrøm Mjøndalen Rosenborg
2014-09-21 10:17:18	negative	elvisdimera78	@IngeGr76 @CSNwelve88 Jo på en måte enig, noen må sette skapet på plass.. Men den uttalelsa om Rosenborg var drøy!
2014-09-29 19:05:53	neutral	MariusDahl91	@MariusHelgaa Tviler på at Rosenborg rykker ned til fjerde div og kommer i en Vestfold-avdeling.
2014-09-29 19:02:38	neutral	MariusDahl91	Sandefjord tilbake i Tippeligaen. Ønsker at Rosenborg-kampen skal spilles på Storstadion igjen, hvis den fortsatt består #manglerbortebane
2014-09-29 18:03:05	neutral	petter_larsen	@matsska  1. FFK 2. SK Brann 3. Rosenborg BK
2014-09-29 17:44:30	neutral	GVidnes	@Marittotland Omreisande på bygda. Selde klokker. Skepsis. *Fake* Lureri ? Eksotiske etternamn, som Rosenborg.
2014-09-29 17:27:45	neutral	erik_nordgaard	Ambisjon: "Toppidrett i Rosenborg" Nå må de ikke stille for høye krav til seg selv da. #rbkno
2014-09-29 17:21:27	positive	RBKfotball	Positivt for Gamsten: Gamsten har sjekket låret etter kampen mot Aalesund. http://t.co/QWaxLLZdmb #rosenborg
2014-09-29 16:58:47	positive	RBKweb	Senket sunnmøringene: Aalesund var farlige, men Rosenborg var langt mer effektive. Se bildene fra 3-0-seieren! http://t.co/uLeIPRW1Zr
2014-09-29 16:19:31	neutral	oyvindherreVG	Høsten 1997 tok Rosenborg 11 poeng i Champions League (3-2-1) og ble gruppetoer med seks poeng ned til nr 3. Ikke nok til å gå videre...
2014-09-29 14:52:55	neutral	MariusDahl91	Rosenborg II - Bunnstriden 1-3, full tid. Fem poeng fra trygg grunn. Fire kamper. To av dem mot Byåsen og Raufoss... #2div2
2014-09-29 14:38:57	neutral	NorwayStats	Last five for @LillestromSK  Rosenborg home Strømsgodset away Start home Bodø/Glimt home Sarpsborg 08 away
2014-09-29 14:17:34	negative	MariusDahl91	Rosenborg II - Gjøvik-Lyn 0-3. Tungt for unggutta nå. #2div2
2014-09-29 14:16:04	positive	EspenHaukaas	Går mot nedrykk for Rosenborg 2. Gledelig.
2014-09-29 14:11:21	neutral	StianHKnudsen	@MariusDahl91 @Storeviik Må Rosenborg vinne?
2014-09-29 10:36:07	positive	UnibetNorge	Vi hadde noen flotte vinnere i går også! Gratulerer til alle 24 som tippet 3-0 seier til Rosenborg over Aalesund! #dagenshundrings
2014-09-29 09:32:31	neutral	RBKfotball	Se bildene fra 3-0-seieren: Rosenborg vant overbevisende 3-0 over Aalesund. Se bildene fra kampen her. http://t.co/2ZcysnLlcc #rosenborg
2014-09-29 08:47:43	neutral	SpottheBot	Rosenborg - Aalesund 2014 http://t.co/qcg539ipHV
2014-09-29 05:21:52	neutral	enga	[klanen.no] NESTE TUR: Rosenborg søndag 19/10 20:00 http://t.co/svgNZw1ics
2014-09-29 03:08:20	neutral	Sunnfot	Kommentar RBK-AAFK http://t.co/ae7UfOLRHi #aafk #rosenborg
2014-09-29 01:56:31	neutral	footynews129	Rosenborg 3-0 Aalesunds, Odds 4-0 Brann, Start 3-1 Sarpsborg, Stabaek 2-0 Lillestrøm. #norway
2014-09-28 22:27:00	neutral	RBKweb	- Gjør alt for at de skal beholde meg: Etter mål i tre strake kamper håper Tomas Malec at Rosenborg allerede b... http://t.co/f5e2J79Hfc
2014-09-28 22:26:59	neutral	RBKweb	Dobbel rekord for Sæter: I april ble John Hou Sæter den yngste Rosenborg-spilleren i historien. Mot Aalesund s... http://t.co/am8GaA7lEl
2014-09-28 22:14:56	neutral	MariusDahl91	Ikke glem den siste kampen av runde 21 i #verdensbesteliga: Rosenborg - Gjøvik-Lyn klokken 15 i morgen. #2div2
2014-09-28 22:04:52	neutral	redundanton	@jorgenstenseth Njaaaeei. Var Aalesund som gjestet oss i kveld. Travelt sikkert, men raskt å fikse. #rosenborg http://t.co/QUkr222CtK
2014-09-28 21:59:55	neutral	RBKfotball	- Ser fint ut på papiret: John Hou Sæter ble historisk da han kom inn mot Bodø/Glimt. http://t.co/JsnGYtEdme #rosenborg
2014-09-28 20:39:06	positive	skilars	Rosenborg lekte seg til seier mot Aalesund -adressa.no http://t.co/E8PcFZ1oJn #cmore12rbk
2014-09-28 20:29:26	positive	vgsporten	Rosenborg svarte Godset med storseier: TRONDHEIM (VG) (Rosenborg - Aalesund 3-0) De var avhengige av seier for... http://t.co/Sfy4mftc0V
2014-09-28 20:28:52	positive	tomsrss	Rosenborg svarte Godset med storseier: TRONDHEIM (VG) (Rosenborg - Aalesund 3-0) De var avhengige av seier for... http://t.co/IoPA329VoW
2014-09-28 20:28:17	positive	IndsetM	Helt ok kamp av Rosenborg. Gamst burde aldri få spille indreløper igjen. Svensson klar BB med Jensen like bak. SÆTHER!
2014-09-28 20:26:50	neutral	DenmarkHotNews	Mike Jensen satte gang i Rosenborg-fest: Den tidligere Brøndby-spiller scorede det første mål, da Rosenborg hj... http://t.co/po4zGLcxUB
2014-09-28 20:15:08	positive	sistenyttnorge	Rosenborg knuste Aalesund - Les hele saken http://t.co/pobZgCXFe2
2014-09-30 09:20:33	neutral	palelnan	Ingen fra Rosenborg i landslagstroppen.
2014-09-30 08:57:49	neutral	RBKfotball	Billettinformasjon til Lillestrøm-RBK: Her kan du kjøpe bortebilletter til seriekampen på fredag me... http://t.co/xonolBLhis #rosenborg
2014-10-03 10:10:20	neutral	UnibetNorge	Ikke glem å tippe i #dagenshundrings! #Lillestøm - #Rosenborg, hva blir sluttresultatet? Husk å tagge @UnibetNorge og #dagenshundrings
2014-10-03 09:51:59	neutral	rosenborgnews	Stefan strandberg ikke med til lillestrøm. fikk et spark på leggen på siste trening. #cmore12rbk #rosenborg
2014-10-03 09:39:54	neutral	EWSchulze	http://t.co/kV7HhgyUcP Kjendiskokk og fotballfar Eyvind H.
2014-10-03 09:06:45	neutral	Wimisr	@UnibetNorge Lillestrøm - Rosenborg 1-2 #dagenshundrings
2014-10-03 09:01:10	positive	TV2_Zebra	Det ligger an til en spennende avslutning på Tippeligaen 2014. Lillestrøm Sportsklubb tar i mot Rosenborg... http://t.co/439QTDivDQ
2014-10-03 09:00:51	neutral	RBKfotball	Troppen til Lillestrøm: Skade på siste trening gjør at RBK kun reiser med 17 mann til Lillestrøm. http://t.co/nMxRUf5IWr #rosenborg
2014-10-03 08:49:26	neutral	Hammelbo	@UnibetNorge #dagenshundrings 1-2 Rosenborg
2014-10-03 08:40:05	neutral	Qwerty2070	@unibetnorge #Lillestrøm-#Rosenborg for #dagenshundrings. Det ender 1-3 til gjestene fra bartebyen
2014-10-03 08:28:20	neutral	eidsberg	@UnibetNorge Lillestrøm mot Rosenborg ender 1-1 #dagenshundrings
2014-10-03 07:35:09	neutral	9c0lai	@UnibetNorge Lillestrøm-Rosenborg 1-1 #dagenshundrings
2014-10-02 16:05:17	neutral	RBKweb	Helland tilbake mot Lillestrøm: Pål André Helland er med i startoppstillinga igjen for Rosenborg. http://t.co/Hu7mIY8LDt
2014-10-02 15:24:18	neutral	grajcreles	Watch Lillestrøm SK - Rosenborg BK Live October 03, 2014 http://t.co/rV3JgV3Kfc
2014-10-02 15:18:38	neutral	RBKfotball	- Drar ikke dit for å underholde: Kåre Ingebrigtsen forventer et samlet og kompakt lag mot Lillestrøm. http://t.co/F75df35wPF #rosenborg
2014-10-02 14:52:47	negative	RosenborgRetro	Brann - Rosenborg 3-2 slutt. Tydelig at RBK er mentalt ferdig med sesongen når man går fra 9-0 til 3-2 tap. Jørn Jamtfall fikk stå i mål.
2014-10-02 14:47:03	negative	RBKfotball	- Jeg har vært forbanna: Pål André Helland er tilbake mot Lillestrøm. http://t.co/yvaxmKvre9 #rosenborg
2014-10-02 14:28:57	neutral	muscooluu7	Live streaming Lillestrøm vs Rosenborg Norwegian Tippeligaen tv watch http://t.co/hK7b2a0T0I
2014-10-02 14:22:27	positive	LasseKopperud	Lillestrøm slår Rosenborg og inntar 4.plassen i morgen! Blir morro! #VIERLSK #2fx
2014-10-02 14:12:59	neutral	moeldnarhans	Watch Lillestrøm SK - Rosenborg BK live streaming http://t.co/MjRFCFEaZe
2014-10-02 12:19:40	neutral	WisurHverdag	all den tid Rosenborg og Molde kvalifiserer seg til EL/CL-kval gjennom TL-plassering, så går #vikingfk inn og representerer Norge. #fairplay
2014-10-02 11:56:45	positive	RBKfotball	- Håper han scorer og vi vinner: Salgssjef i RBK, Harald Lundemo, tør knapt å se kampen mot Lillestrøm. http://t.co/WcplNee04B #rosenborg
2014-10-02 11:45:38	positive	Funchaloe	Klassikern i morgen klokken 19:00 på Åråsen mellom Lillestrøm og Rosenborg. Møt opp og hei LSK mot medalje! #VIERLSK
2014-10-02 09:44:52	neutral	BigJohnson177	That hair tho “@RBKfotball: Grattis med 24-årsdagen, @MixDiskerud #rosenborg http://t.co/axmgrx2lJx”
2014-10-01 16:51:19	negative	gravdal_haakon	Rosenborg skal fortsette i RBK-fotsporet altså jevnlig utskiftning av trenere og intern uro
2014-10-01 15:35:24	neutral	Funchaloe	Fredag klokken 19:00 kommer Rosenborg til Åråsen. Ta med kompiser og se LSK i kampen om Europa og medalje. :D #VIERLSK.
2014-10-01 15:12:30	negative	McAspen	Med Rosenborg baklengs inn i fremtida! Dette blir desverre ikke bra.
2014-10-01 14:50:59	negative	sagplads	NEI IKKE FAEN OM FAGERMO SKAL TIL ROSENBORG HELL NO
2014-10-01 14:43:15	neutral	Fotballsonen	Ole Gunnar Solskjær er neppe aktuell for jobben som manager i Rosenborg. http://t.co/EB3b0tqc8r
2014-10-01 14:26:11	neutral	Larsavis	Rosenborg har bestemt seg for å spille som Rosenborg. Hvordan lar de være?
2014-10-01 13:50:49	neutral	jonasduvsethe	nå skal Rosenborg spille 4-3-3 forever..
2014-10-01 13:49:56	neutral	VegardVaagbo	Da kan alle MFK-tilhengere med frykten for OGS til Rosenborg i seg puste lettet ut. http://t.co/v1wXYpbJNY
2014-10-01 13:48:24	neutral	vegoli	RBK dropper managertanken:  http://t.co/1ShERl8Qjj Da er OGS strøket fra kandidatlisten til Rosenborg, og veien åpen for DEF #rbkno
2014-10-01 13:41:54	neutral	arnesk	@2sporten Nå for tiden er de vel de eneste som har lyst til å spille som Rosenborg.
2014-10-01 13:35:50	neutral	2sporten	Rosenborg har bestemt seg for å spille som Rosenborg: http://t.co/o7toN7yGIW #2FX
2014-10-01 12:34:41	neutral	RBKfotball	- Vi har lagt en bra plan: Ole Selnæs innrømmer at laget har vært for naive på bortebane. Nå er pla... http://t.co/mTo91zfbbI #rosenborg
2014-10-01 09:47:12	neutral	RBKfotball	Ett hakk opp på Fair Play-tabellen: Rosenborg ligger på andreplass på Fair Play-tabellen. http://t.co/AP1xLLFaZV #rosenborg
2014-10-01 08:08:12	neutral	RBKfotball	Høsten er her!: RBK Shop har tilbud på høstprodukter denne uka. Se utvalget i nettbutikken eller i ... http://t.co/qlZOheUjUY #rosenborg
2014-10-01 07:54:38	neutral	LateBarter	Rosenborg skal begynne å lagre informasjon om scoutede spillere i en database. Hvor har de lagret dem før? Blant pølsepapirnotater?
2014-10-01 07:43:55	negative	lastad	Mer bortkastede penger fra RBK. Uproft :)  http://t.co/dLEduZUKmk
2014-10-01 07:25:07	negative	faccisognare	Ikke usannsynlig slik RBK styres... :o/ RT @steffsovik: En, EN god sesong også er #ODD redd Rosenborg skal snappe opp fagermo. God tur! #2fx
2014-10-01 07:13:47	neutral	bonkerud	Det fins allerede et slikt program på markedet. Det heter Football Manager! http://t.co/wt7hpmgrSP
2014-10-01 06:51:18	neutral	steffsovik	En, EN god sesong også er #ODD redd Rosenborg skal snappe opp fagermo. God tur! #2fx
2014-10-01 06:00:33	neutral	fotball_nytt	- Fagermo har en klausul som gjør at han kan forlate Odd for Rosenborg - Les hele saken http://t.co/cPsImU1Tq1
2014-10-01 03:49:04	neutral	Slettiz	#Rosenborg prøva å skryte på seg at de fant opp FM.  Hjelper Rosenborg med spillerkjøp http://t.co/Zass6fapPe
2014-09-30 23:41:18	neutral	FootballLineups	Rosenborg BK (28-Sep-14) Tippeligaen at http://t.co/PIIGrvkUfM
2014-09-30 21:29:01	negative	tangen85	Da var billetten til Lillestrøm-Rosenborg i boks.200 kroner for en billett,fy faen å dyrt.
2014-09-30 20:59:29	neutral	TAmoller	Dag-Eilev Fagermo har Rosenborg-klausul i kontrakten sin. Odd vil fjerne all tvil og tilby treneren "livstidskontrakt". TA i morgen.
2014-09-30 19:26:31	neutral	rosenborgnews	Datasystem hjelper Rosenborg med spillerkjøp  http://t.co/qWkXPCl0LK
2014-09-30 18:53:00	negative	kkhassel	#Rosenborg ville ikke være med på #fifa15 Club Edition, redd for å skade varemerket sitt. Slikt klarer man best selv i den klubben...
2014-09-30 18:51:26	positive	trondgoran	Champions League blir aldri det samme uten Rosenborg!
2014-09-30 17:29:53	neutral	RBKweb	Skal hekte av Lillestrøm: Rosenborg kan ta et nytt steg mot å sikre bronse på fredag, men da må spillet på bor... http://t.co/16YiBH9nJ8
2014-09-30 17:23:28	positive	TryggLadeHerrer	KAMPDAG! RBK3 - Trygg/Lade, kampstart kl 19:30 på Lerkendal KGB. Ta turen og støtt laget!! @RBKfotball #breddefotball #fotbaill #rosenborg
2014-09-30 10:56:29	neutral	RBKfotball	Tett på RBK - I senga med Alexander Sørloth: I dagens Tett på RBK drar Alexander Søderlund og Jørge... http://t.co/wFpCCbx7pL #rosenborg
2014-09-30 10:53:24	neutral	kristianhz	@JesperHelmin Han startede med nr. 29, da han spillede træningskamp mod Rosenborg i Parken i nov 2000 (2-0 2xBrattbakk og så tog han hjem)
2014-10-09 12:39:02	neutral	keeperhanskerno	Even Barli (Ranheim Fotball og ex Rosenborg keeper) bruker KLA® JASJIN i Addeccoligaen, og sier følgende: "Topp... http://t.co/bGhUlxqYjD
2014-10-09 11:48:03	positive	TDTvedt	Mike Jensen understreker at han trives utrolig bra i Rosenborg, men at det kanskje kan være på tide med noe nytt. IKKE DRA!
2014-10-09 11:26:48	neutral	seonorway1	PR Norge Steffen Iversen Returnerer Til Rosenborg | PR Norway News-nyheter på http://t.co/sTSS8kf8hJ,... http://t.co/zNqK9wreH5 PR Norway
2014-10-09 10:23:08	neutral	seonorway1	PR Norge ROsenborg | PR Norway News-nyheter på http://t.co/sTSS8kf8hJ, pressemeldinger om produkter o... http://t.co/LQYYr3EGUd PR Norway
2014-10-09 10:17:02	neutral	RBKfotball	Bli bøssebærer - få billett: Rosenborg gir bort billetter til TV-aksjonens bøssebærere. http://t.co/6lKyx5f8eq #rosenborg
2014-10-09 08:24:19	neutral	seonorway1	PR Norge Rosenborg tilbake på tabelltopp | PR Norway News-nyheter på http://t.co/sTSS8kf8hJ, presseme... http://t.co/GPkfwecWaJ PR Norway
2014-10-08 21:14:11	positive	SalMarAkademiet	KIL/Hemne ligger på nest sisteplass i G19 1. divisjon, men er i god form og slo Rosenborg 3-2 hjemme på Ånesøyan i kveld.
2014-10-08 19:07:41	neutral	torekro	Tror at om 4 år, så har Rosenborg en spiss som er trønder og scorer 20+ pr. sesong. Synd han blir solgt etter 2 sesonger.
2014-10-08 18:26:24	neutral	hybel_trondheim	Strøken toroms på Rosenborg (08.10.14): Leilighet, 43m2, 12000/mnd, Stadsing. Dahls gt. 2, Trondheim Sentrum..... http://t.co/YoVDYlBYyl
2014-10-08 18:23:10	neutral	RBKfotball	Sæter og Helmersen scoret for Norge: John Hou Sæter og Andreas Helmersen scoret da G16-landslaget v... http://t.co/jkrccRstWj #rosenborg
2014-10-08 17:15:30	neutral	Ivaraal	@kranstad Fra noen som er langt mer inn i hva som skjer i Rosenborg enn meg. Nekter å tro at det stemmer før det er slått fast da.
2014-10-08 14:02:24	neutral	tronderfotball	Strindheim møter Rosenborg - http://t.co/x6HyMmDBbt
2014-10-08 13:13:18	neutral	RBKfotball	Gutta spiller EM-kvalik for G16-landslag. #rosenborg
2014-10-08 13:12:39	neutral	RBKfotball	RBK-spillerne John Hou Sæter og Andreas Helmersen har scoret for Norge som leder 2-0 mot Albania i EM-kvaliken. Halvtime igjen. #rosenborg
2014-10-08 13:08:58	neutral	RBKfotball	Tilnærmet skadefritt mot Vålerenga: Alexander Søderlund og Morten Gamst Pedersen er tilbake mot VIF. http://t.co/Jpy4AaScgD #rosenborg
2014-10-08 11:40:55	negative	LarsSchou	@lasseav Det viser vel bare at de er for Rosenborg det Lillestrøm er for oss. De vil aldri bli større uansett hvor mye de vinner. Mentalitet
2014-10-08 11:39:37	negative	lasseav	Molde-spillere melder at MFK er det nye Rosenborg. Hvordan blir den beskjeden tatt i mot i Molde og i Trondheim? Som banning i kirke? #2fx
2014-10-08 10:47:07	neutral	hybel_trondheim	Rom i kollektiv, Møllenberg (08.10.14): Rom i bofellesskap, 6m2, 4125/mnd, Rosenborg gate 17 B, Trondheim Sent... http://t.co/rQeDR7wH0u
2014-10-07 15:12:59	neutral	RBKfotball	Se Thioune i aksjon: Her er 12 minutter fra tirsdagens spillsekvens. http://t.co/xJRQa1qlXu #rosenborg
2014-10-07 14:29:49	neutral	KarlsenBeats	http://t.co/4Vf8avzvxd Rosenborg spilte i champions league. Molde klarte ikke kvaliken til Europa league. Litt igjen vel?
2014-10-07 14:02:18	neutral	RBKfotball	- En nyttig referanse: Kåre Ingebrigtsen så prøvespiller Ousseynou Thioune for første gang i aksjon... http://t.co/YOyBc0TYCt #rosenborg
2014-10-07 13:27:42	neutral	11Loek	@elvisdimera78 @mrkillahk ingen fra Romsdalen vil at Molde skal bli som Rosenborg. Bare å ta det med ro.
2014-10-07 13:22:49	neutral	11Loek	@espendholsen @DonVidal @Thofje Den romsdalingen som kaller Molde for "Det nye Rosenborg" har forhåpentligvis en trøndersk far.
2014-10-07 07:10:09	neutral	EKasbo	Molde kaller seg for nye Rosenborg. Ser. de så opp til trønderne fremdeles? Hvorfor ikke bare kalle seg Molde?
2014-10-07 06:39:11	neutral	DonFuru	Molde er IKKE det nye Rosenborg #2fx
2014-10-07 06:03:17	neutral	tv2norge	Landslagsklar Molde-spiller: – Vi er det nye Rosenborg: Molde har sju spillere på landslaget etter tre seriegu... http://t.co/EVbhVA5HxQ
2014-10-07 05:35:50	neutral	PiaHedmark	Rosenborg slot http://t.co/mPTZDJkmIt
2014-10-07 00:02:10	neutral	RBKfotball	Treningskamp mot Strindheim: Rosenborg lader opp til Vålerenga-kampen med en treningskamp mot John ... http://t.co/jzV6dufzeu #rosenborg
2014-10-06 23:06:55	neutral	RBKweb	Vedlikeholder formen mot Strindheim: Rosenborg spiller en uvant kort treningskamp mot 3. divisjonslaget neste ... http://t.co/POnVzdLwt7
2014-10-06 18:34:36	negative	skatomano	Hvis det her TIL-laget skal matche Molde, Odd, Lillestrøm, Rosenborg i 2015, kommer vi til å gå rett ned igjen. #TIL#1div#Tippeligaen#2fx
2014-10-06 18:26:04	neutral	RBKfotball	Klarte ikke å redusere luka: Rosenborg 2 klarte ikke å utnytte tabellnabo Molde 2s tap da de måtte ... http://t.co/b6a1b7tfj9 #rosenborg
2014-10-06 17:44:58	neutral	bolddk	Mike J: Sølv vil være et fint plaster på såret http://t.co/hQArIurcjP #fodbold #Tippeligaen #Rosenborg
2014-10-06 17:42:11	neutral	RBsporten	Brumunddal herjet med trønderne på Sveum: http://t.co/jsQ6VvJnGf
2014-10-06 17:25:52	negative	arsebang	@Fostad . Ja, sånn ja. De rykker jo rett ned igjen, og Rosenborg har knapt spillere på rekrutt som er gode nok for 1. div..
2014-10-06 17:20:03	neutral	ArneGunnes	Rosenborg e interresert i en 26 år gammel 3.divisjonsspiller fra Skjærvøy i Tromsø. Tiltenkt en rolle i A-laget eller?
2014-10-06 17:13:23	negative	arsebang	Kan ikke stå veldig bra til med rekrutteringen i Rosenborg heller. Kun Sørmo og Sæther som er i nærheten. Resten bør holde 2. div nivå.
2014-10-06 17:11:27	negative	arsebang	Rosenborg 2 taper på nytt, og rykker høyst sannsynlig ned. Fint plaster på såret for Byåsen, det. Mange potensielle lånespillere.
2014-10-06 17:07:57	neutral	RBKweb	Rosenborg skal studere nigerianer: Chuks Agbakwue Onyediakachi skal vise seg fram for RBK på lørdag. http://t.co/u2o0azIGY0
2014-10-06 17:04:06	negative	Fostad	Lagene som møter RBK2 siste tre rundene får enkle poeng. Lykke til med Neset neste år Rosenborg
2014-10-06 17:03:00	negative	SalMarAkademiet	#Rosenborg 2 tapte 0-2 mot Brumunddal og klarte dermed ikke å utnytte Molde 2 sitt tap i samme runde. Fortsatt fem poeng opp til streken.
2014-10-06 16:58:04	positive	elvisdimera78	Veldig fornuftig av Rosenborg&amp;Kåre å øke treningsmengden og ikke minst kvaliteten. Og Brann's lille "ferie" er fornuftig i deres situasjon.
2014-10-06 16:55:59	neutral	FootballLineups	Rosenborg BK (03-Oct-14) Tippeligaen at http://t.co/mRIkItDcyv
2014-10-06 16:53:35	neutral	IngeGr76	Rosenborg 2 er så godt som klare for nedrykk til 3.divisjon etter å ha tapt 0-2 borte mot Brumunddal i ettermiddag. #2div2
2014-10-06 16:53:02	positive	jonasduvsethe	Brumunddal vinner 2-0 over Rosenborg 2, hurraa
2014-10-06 13:54:04	negative	RBKfotball	Hvem har beste nikketryne?: Sjekk ut årets minst flatterende billedgalleri når RBK-spillerne trente... http://t.co/3cW98sThm5 #rosenborg
2014-10-05 19:46:50	neutral	stranddh	@fjellgeit Rosenborg, Vålerenga, Brann, Viking m.fler har som regel lønnet enkeltspillere mer.
2014-10-05 18:49:23	negative	granhammerfjell	I Rosenborg var Karadas angriper, i brann er han midtstopper i dag, ser jo hvordan det går. #2fx  #rykkerned  #lykketil #rbk #brann #hahaha
2014-10-05 18:40:29	neutral	Fygaren	@magnusschaft og det å bruke ordet "søkkrik" i en serie der en har lag som Molde og Rosenborg er i beste fall misvisende.
